filename,img_width,img_height,class,xmin,ymin,xmax,ymax,bbox_width,bbox_height,bbox_area,rel_bbox_width,rel_bbox_height,rel_bbox_area
img-272.jpg,720,720,minor_pothole,578,308,720,385,142,77,10934,0.19722222222222222,0.10694444444444444,0.02109182098765432
img-273.jpg,720,720,medium_pothole,294,326,446,390,152,64,9728,0.2111111111111111,0.08888888888888889,0.018765432098765432
img-273.jpg,720,720,minor_pothole,161,578,720,720,559,142,79378,0.7763888888888889,0.19722222222222222,0.15312114197530866
img-274.jpg,720,720,minor_pothole,353,240,475,298,122,58,7076,0.16944444444444445,0.08055555555555556,0.013649691358024692
img-274.jpg,720,720,medium_pothole,189,323,419,406,230,83,19090,0.3194444444444444,0.11527777777777778,0.03682484567901235
img-274.jpg,720,720,minor_pothole,141,223,301,292,160,69,11040,0.2222222222222222,0.09583333333333334,0.021296296296296296
img-275.jpg,720,720,medium_pothole,235,279,548,446,313,167,52271,0.43472222222222223,0.23194444444444445,0.10083140432098765
img-276.jpg,720,720,medium_pothole,266,307,485,483,219,176,38544,0.30416666666666664,0.24444444444444444,0.07435185185185185
img-277.jpg,720,720,medium_pothole,263,294,405,374,142,80,11360,0.19722222222222222,0.1111111111111111,0.021913580246913582
img-278.jpg,720,720,medium_pothole,407,140,498,251,91,111,10101,0.12638888888888888,0.15416666666666667,0.019484953703703702
img-278.jpg,720,720,medium_pothole,210,387,301,507,91,120,10920,0.12638888888888888,0.16666666666666666,0.021064814814814814
img-279.jpg,720,720,medium_pothole,302,291,441,417,139,126,17514,0.19305555555555556,0.175,0.03378472222222222
img-28.jpg,720,720,medium_pothole,288,260,451,393,163,133,21679,0.2263888888888889,0.18472222222222223,0.041819058641975305
img-28.jpg,720,720,minor_pothole,504,165,571,229,67,64,4288,0.09305555555555556,0.08888888888888889,0.008271604938271605
img-28.jpg,720,720,medium_pothole,595,111,666,156,71,45,3195,0.09861111111111111,0.0625,0.006163194444444444
img-28.jpg,720,720,minor_pothole,641,385,715,462,74,77,5698,0.10277777777777777,0.10694444444444444,0.010991512345679012
img-280.jpg,720,720,medium_pothole,243,280,449,438,206,158,32548,0.2861111111111111,0.21944444444444444,0.06278549382716049
img-281.jpg,720,720,medium_pothole,158,235,575,392,417,157,65469,0.5791666666666667,0.21805555555555556,0.12629050925925925
img-282.jpg,720,720,medium_pothole,256,224,412,360,156,136,21216,0.21666666666666667,0.18888888888888888,0.04092592592592593
img-282.jpg,720,720,minor_pothole,160,396,249,483,89,87,7743,0.12361111111111112,0.12083333333333333,0.014936342592592593
img-283.jpg,720,720,medium_pothole,215,269,427,422,212,153,32436,0.29444444444444445,0.2125,0.06256944444444444
img-283.jpg,720,720,minor_pothole,441,224,496,274,55,50,2750,0.0763888888888889,0.06944444444444445,0.005304783950617284
img-283.jpg,720,720,minor_pothole,103,112,211,159,108,47,5076,0.15,0.06527777777777778,0.009791666666666667
img-284.jpg,720,720,medium_pothole,256,258,456,425,200,167,33400,0.2777777777777778,0.23194444444444445,0.06442901234567901
img-284.jpg,720,720,minor_pothole,160,278,245,452,85,174,14790,0.11805555555555555,0.24166666666666667,0.028530092592592593
img-285.jpg,720,720,medium_pothole,242,268,456,473,214,205,43870,0.2972222222222222,0.2847222222222222,0.08462577160493827
img-286.jpg,400,300,major_pothole,143,159,234,205,91,46,4186,0.2275,0.15333333333333332,0.034883333333333336
img-286.jpg,400,300,major_pothole,194,210,249,232,55,22,1210,0.1375,0.07333333333333333,0.010083333333333333
img-286.jpg,400,300,medium_pothole,192,77,212,92,20,15,300,0.05,0.05,0.0025
img-287.jpg,401,300,major_pothole,15,90,353,282,338,192,64896,0.8428927680798005,0.64,0.5394513715710724
img-288.jpg,533,300,medium_pothole,217,27,283,67,66,40,2640,0.12382739212007504,0.13333333333333333,0.01651031894934334
img-288.jpg,533,300,medium_pothole,331,33,386,58,55,25,1375,0.10318949343339587,0.08333333333333333,0.00859912445278299
img-288.jpg,533,300,minor_pothole,201,179,231,195,30,16,480,0.05628517823639775,0.05333333333333334,0.00300187617260788
img-288.jpg,533,300,medium_pothole,435,223,529,268,94,45,4230,0.17636022514071295,0.15,0.02645403377110694
img-288.jpg,533,300,minor_pothole,309,237,418,287,109,50,5450,0.2045028142589118,0.16666666666666666,0.034083802376485305
img-289.jpg,300,442,major_pothole,91,275,198,391,107,116,12412,0.3566666666666667,0.26244343891402716,0.09360482654600302
img-29.jpg,720,720,minor_pothole,302,270,456,385,154,115,17710,0.21388888888888888,0.1597222222222222,0.03416280864197531
img-29.jpg,720,720,minor_pothole,426,374,497,430,71,56,3976,0.09861111111111111,0.07777777777777778,0.007669753086419753
img-290.jpg,533,300,major_pothole,1,154,533,300,532,146,77672,0.99812382739212,0.4866666666666667,0.48575359599749846
img-291.jpg,536,300,medium_pothole,66,188,389,300,323,112,36176,0.6026119402985075,0.37333333333333335,0.22497512437810946
img-292.jpg,300,444,major_pothole,5,138,164,239,159,101,16059,0.53,0.22747747747747749,0.12056306306306307
img-292.jpg,300,444,medium_pothole,22,17,65,33,43,16,688,0.14333333333333334,0.036036036036036036,0.005165165165165165
img-292.jpg,300,444,medium_pothole,20,1,59,8,39,7,273,0.13,0.015765765765765764,0.0020495495495495494
img-293.jpg,400,300,major_pothole,161,135,264,185,103,50,5150,0.2575,0.16666666666666666,0.042916666666666665
img-293.jpg,400,300,medium_pothole,298,82,345,98,47,16,752,0.1175,0.05333333333333334,0.006266666666666667
img-293.jpg,400,300,minor_pothole,102,109,161,129,59,20,1180,0.1475,0.06666666666666667,0.009833333333333333
img-293.jpg,400,300,minor_pothole,52,215,124,245,72,30,2160,0.18,0.1,0.018
img-294.jpg,534,300,major_pothole,351,252,430,292,79,40,3160,0.14794007490636704,0.13333333333333333,0.01972534332084894
img-294.jpg,534,300,major_pothole,263,238,299,256,36,18,648,0.06741573033707865,0.06,0.004044943820224719
img-294.jpg,534,300,minor_pothole,196,191,212,202,16,11,176,0.0299625468164794,0.03666666666666667,0.0010986267166042446
img-294.jpg,534,300,minor_pothole,174,194,190,202,16,8,128,0.0299625468164794,0.02666666666666667,0.0007990012484394507
img-295.jpg,533,300,major_pothole,67,110,465,268,398,158,62884,0.7467166979362101,0.5266666666666666,0.393270794246404
img-296.jpg,544,300,major_pothole,15,19,510,300,495,281,139095,0.9099264705882353,0.9366666666666666,0.8522977941176471
img-297.jpg,533,300,minor_pothole,271,122,309,141,38,19,722,0.07129455909943715,0.06333333333333334,0.0045153220762976865
img-297.jpg,533,300,minor_pothole,288,108,321,126,33,18,594,0.06191369606003752,0.06,0.0037148217636022514
img-297.jpg,533,300,medium_pothole,245,96,287,110,42,14,588,0.07879924953095685,0.04666666666666667,0.003677298311444653
img-297.jpg,533,300,medium_pothole,183,142,333,189,150,47,7050,0.28142589118198874,0.15666666666666668,0.04409005628517824
img-297.jpg,533,300,medium_pothole,89,201,407,298,318,97,30846,0.5966228893058161,0.3233333333333333,0.19290806754221387
img-298.jpg,449,300,major_pothole,104,83,221,127,117,44,5148,0.26057906458797325,0.14666666666666667,0.03821826280623608
img-298.jpg,449,300,medium_pothole,265,125,332,155,67,30,2010,0.1492204899777283,0.1,0.014922048997772828
img-299.jpg,453,300,major_pothole,201,37,317,121,116,84,9744,0.2560706401766004,0.28,0.07169977924944812
img-299.jpg,453,300,major_pothole,41,123,245,291,204,168,34272,0.4503311258278146,0.56,0.25218543046357617
img-299.jpg,453,300,minor_pothole,15,1,178,74,163,73,11899,0.3598233995584989,0.24333333333333335,0.0875570272259014
img-3.jpg,720,720,medium_pothole,273,264,497,468,224,204,45696,0.3111111111111111,0.2833333333333333,0.08814814814814814
img-30.jpg,720,720,major_pothole,266,252,456,483,190,231,43890,0.2638888888888889,0.32083333333333336,0.08466435185185185
img-30.jpg,720,720,minor_pothole,0,179,44,240,44,61,2684,0.06111111111111111,0.08472222222222223,0.005177469135802469
img-30.jpg,720,720,minor_pothole,233,112,281,157,48,45,2160,0.06666666666666667,0.0625,0.004166666666666667
img-300.jpg,300,300,major_pothole,22,144,252,186,230,42,9660,0.7666666666666667,0.14,0.10733333333333334
img-300.jpg,300,300,major_pothole,2,112,147,129,145,17,2465,0.48333333333333334,0.056666666666666664,0.02738888888888889
img-300.jpg,300,300,major_pothole,94,81,157,96,63,15,945,0.21,0.05,0.0105
img-300.jpg,300,300,major_pothole,1,192,300,287,299,95,28405,0.9966666666666667,0.31666666666666665,0.3156111111111111
img-301.jpg,534,300,major_pothole,245,177,393,248,148,71,10508,0.27715355805243447,0.23666666666666666,0.06559300873907616
img-301.jpg,534,300,major_pothole,422,124,534,170,112,46,5152,0.20973782771535582,0.15333333333333332,0.03215980024968789
img-301.jpg,534,300,minor_pothole,491,283,534,300,43,17,731,0.08052434456928839,0.056666666666666664,0.0045630461922596755
img-301.jpg,534,300,minor_pothole,441,198,482,218,41,20,820,0.07677902621722846,0.06666666666666667,0.005118601747815231
img-301.jpg,534,300,minor_pothole,479,188,533,202,54,14,756,0.10112359550561797,0.04666666666666667,0.004719101123595505
img-302.jpg,400,300,medium_pothole,32,90,259,262,227,172,39044,0.5675,0.5733333333333334,0.3253666666666667
img-303.jpg,456,300,medium_pothole,246,115,441,159,195,44,8580,0.4276315789473684,0.14666666666666667,0.06271929824561404
img-303.jpg,456,300,medium_pothole,159,97,237,155,78,58,4524,0.17105263157894737,0.19333333333333333,0.03307017543859649
img-304.jpg,503,300,major_pothole,264,57,503,198,239,141,33699,0.47514910536779326,0.47,0.2233200795228628
img-304.jpg,503,300,major_pothole,1,78,249,256,248,178,44144,0.49304174950298213,0.5933333333333334,0.2925381047051027
img-305.jpg,574,300,major_pothole,236,138,288,173,52,35,1820,0.09059233449477352,0.11666666666666667,0.01056910569105691
img-305.jpg,574,300,major_pothole,378,189,484,250,106,61,6466,0.18466898954703834,0.20333333333333334,0.03754936120789779
img-306.jpg,533,300,major_pothole,85,112,322,271,237,159,37683,0.4446529080675422,0.53,0.23566604127579738
img-306.jpg,533,300,major_pothole,418,158,533,276,115,118,13570,0.21575984990619138,0.3933333333333333,0.08486554096310193
img-307.jpg,571,300,major_pothole,197,8,428,273,231,265,61215,0.404553415061296,0.8833333333333333,0.3573555166374781
img-308.jpg,400,300,medium_pothole,190,151,283,201,93,50,4650,0.2325,0.16666666666666666,0.03875
img-309.jpg,533,300,major_pothole,1,58,529,207,528,149,78672,0.9906191369606003,0.49666666666666665,0.49200750469043153
img-31.jpg,720,720,medium_pothole,229,280,439,411,210,131,27510,0.2916666666666667,0.18194444444444444,0.05306712962962963
img-310.jpg,451,300,medium_pothole,144,138,252,163,108,25,2700,0.2394678492239468,0.08333333333333333,0.019955654101995565
img-310.jpg,451,300,medium_pothole,341,100,414,118,73,18,1314,0.16186252771618626,0.06,0.009711751662971176
img-310.jpg,451,300,medium_pothole,149,159,417,274,268,115,30820,0.5942350332594235,0.38333333333333336,0.227790096082779
img-311.jpg,450,300,major_pothole,104,94,440,300,336,206,69216,0.7466666666666667,0.6866666666666666,0.5127111111111111
img-312.jpg,533,300,medium_pothole,8,118,497,246,489,128,62592,0.9174484052532833,0.4266666666666667,0.39144465290806757
img-313.jpg,400,300,minor_pothole,49,130,88,143,39,13,507,0.0975,0.043333333333333335,0.004225
img-313.jpg,400,300,medium_pothole,1,146,400,300,399,154,61446,0.9975,0.5133333333333333,0.51205
img-314.jpg,450,300,major_pothole,111,60,275,263,164,203,33292,0.36444444444444446,0.6766666666666666,0.24660740740740741
img-315.jpg,450,300,major_pothole,155,175,329,258,174,83,14442,0.38666666666666666,0.27666666666666667,0.10697777777777778
img-315.jpg,450,300,minor_pothole,14,194,57,220,43,26,1118,0.09555555555555556,0.08666666666666667,0.008281481481481482
img-315.jpg,450,300,medium_pothole,377,124,443,139,66,15,990,0.14666666666666667,0.05,0.007333333333333333
img-315.jpg,450,300,minor_pothole,233,130,257,140,24,10,240,0.05333333333333334,0.03333333333333333,0.0017777777777777779
img-315.jpg,450,300,minor_pothole,367,209,411,226,44,17,748,0.09777777777777778,0.056666666666666664,0.005540740740740741
img-316.jpg,458,300,major_pothole,38,97,267,252,229,155,35495,0.5,0.5166666666666667,0.25833333333333336
img-317.jpg,450,300,major_pothole,143,96,305,186,162,90,14580,0.36,0.3,0.108
img-318.jpg,489,300,medium_pothole,127,195,412,285,285,90,25650,0.5828220858895705,0.3,0.17484662576687116
img-319.jpg,300,369,major_pothole,71,136,236,212,165,76,12540,0.55,0.20596205962059622,0.11327913279132791
img-32.jpg,720,720,minor_pothole,110,147,253,234,143,87,12441,0.1986111111111111,0.12083333333333333,0.023998842592592592
img-32.jpg,720,720,medium_pothole,254,278,505,501,251,223,55973,0.3486111111111111,0.30972222222222223,0.10797260802469136
img-320.jpg,688,300,major_pothole,34,103,644,230,610,127,77470,0.8866279069767442,0.42333333333333334,0.3753391472868217
img-320.jpg,688,300,minor_pothole,276,23,362,58,86,35,3010,0.125,0.11666666666666667,0.014583333333333334
img-321.jpg,300,300,major_pothole,1,112,254,252,253,140,35420,0.8433333333333334,0.4666666666666667,0.39355555555555555
img-322.jpg,453,300,major_pothole,16,73,440,230,424,157,66568,0.9359823399558499,0.5233333333333333,0.4898307579102281
img-323.jpg,426,300,major_pothole,163,149,286,185,123,36,4428,0.2887323943661972,0.12,0.03464788732394366
img-323.jpg,426,300,major_pothole,42,197,424,292,382,95,36290,0.8967136150234741,0.31666666666666665,0.28395931142410014
img-323.jpg,426,300,minor_pothole,1,176,71,211,70,35,2450,0.1643192488262911,0.11666666666666667,0.01917057902973396
img-323.jpg,426,300,minor_pothole,313,139,373,150,60,11,660,0.14084507042253522,0.03666666666666667,0.005164319248826291
img-323.jpg,426,300,minor_pothole,282,116,363,125,81,9,729,0.19014084507042253,0.03,0.005704225352112676
img-324.jpg,450,300,medium_pothole,210,148,397,280,187,132,24684,0.41555555555555557,0.44,0.18284444444444445
img-325.jpg,533,300,medium_pothole,92,128,135,149,43,21,903,0.08067542213883677,0.07,0.005647279549718574
img-325.jpg,533,300,major_pothole,155,74,252,115,97,41,3977,0.18198874296435272,0.13666666666666666,0.02487179487179487
img-325.jpg,533,300,medium_pothole,325,59,375,74,50,15,750,0.09380863039399624,0.05,0.004690431519699813
img-325.jpg,533,300,major_pothole,306,78,353,103,47,25,1175,0.08818011257035648,0.08333333333333333,0.007348342714196373
img-325.jpg,533,300,medium_pothole,335,114,375,136,40,22,880,0.075046904315197,0.07333333333333333,0.005503439649781113
img-325.jpg,533,300,major_pothole,422,192,531,273,109,81,8829,0.2045028142589118,0.27,0.05521575984990619
img-326.jpg,442,300,major_pothole,95,51,300,201,205,150,30750,0.4638009049773756,0.5,0.2319004524886878
img-327.jpg,600,300,medium_pothole,21,118,138,158,117,40,4680,0.195,0.13333333333333333,0.026
img-327.jpg,600,300,major_pothole,129,54,466,233,337,179,60323,0.5616666666666666,0.5966666666666667,0.3351277777777778
img-328.jpg,418,300,medium_pothole,207,216,256,234,49,18,882,0.11722488038277512,0.06,0.007033492822966507
img-328.jpg,418,300,minor_pothole,152,202,184,212,32,10,320,0.07655502392344497,0.03333333333333333,0.002551834130781499
img-328.jpg,418,300,medium_pothole,55,251,190,287,135,36,4860,0.3229665071770335,0.12,0.038755980861244016
img-328.jpg,418,300,medium_pothole,145,231,185,247,40,16,640,0.09569377990430622,0.05333333333333334,0.005103668261562998
img-329.jpg,667,300,major_pothole,313,243,338,253,25,10,250,0.037481259370314844,0.03333333333333333,0.0012493753123438282
img-329.jpg,667,300,major_pothole,291,219,324,228,33,9,297,0.049475262368815595,0.03,0.0014842578710644678
img-329.jpg,667,300,major_pothole,461,234,493,250,32,16,512,0.047976011994003,0.05333333333333334,0.00255872063968016
img-329.jpg,667,300,major_pothole,509,263,550,278,41,15,615,0.06146926536731634,0.05,0.0030734632683658172
img-329.jpg,667,300,medium_pothole,352,272,374,286,22,14,308,0.03298350824587706,0.04666666666666667,0.001539230384807596
img-329.jpg,667,300,major_pothole,379,245,430,253,51,8,408,0.07646176911544228,0.02666666666666667,0.0020389805097451273
img-33.jpg,720,720,medium_pothole,255,258,433,358,178,100,17800,0.24722222222222223,0.1388888888888889,0.03433641975308642
img-33.jpg,720,720,minor_pothole,524,339,638,429,114,90,10260,0.15833333333333333,0.125,0.019791666666666666
img-330.jpg,300,400,medium_pothole,25,182,246,386,221,204,45084,0.7366666666666667,0.51,0.3757
img-330.jpg,300,400,medium_pothole,79,29,216,92,137,63,8631,0.45666666666666667,0.1575,0.071925
img-331.jpg,366,300,major_pothole,188,214,283,275,95,61,5795,0.25956284153005466,0.20333333333333334,0.05277777777777778
img-331.jpg,366,300,major_pothole,202,135,278,162,76,27,2052,0.20765027322404372,0.09,0.018688524590163933
img-331.jpg,366,300,major_pothole,244,110,310,125,66,15,990,0.18032786885245902,0.05,0.009016393442622951
img-331.jpg,366,300,major_pothole,259,89,304,101,45,12,540,0.12295081967213115,0.04,0.004918032786885246
img-331.jpg,366,300,major_pothole,234,81,273,91,39,10,390,0.10655737704918032,0.03333333333333333,0.003551912568306011
img-331.jpg,366,300,major_pothole,219,74,254,82,35,8,280,0.09562841530054644,0.02666666666666667,0.0025500910746812386
img-331.jpg,366,300,major_pothole,249,62,273,70,24,8,192,0.06557377049180328,0.02666666666666667,0.0017486338797814208
img-331.jpg,366,300,medium_pothole,139,117,184,131,45,14,630,0.12295081967213115,0.04666666666666667,0.005737704918032787
img-331.jpg,366,300,medium_pothole,147,105,179,117,32,12,384,0.08743169398907104,0.04,0.0034972677595628415
img-331.jpg,366,300,medium_pothole,184,91,211,100,27,9,243,0.07377049180327869,0.03,0.0022131147540983605
img-331.jpg,366,300,medium_pothole,126,94,159,104,33,10,330,0.09016393442622951,0.03333333333333333,0.003005464480874317
img-331.jpg,366,300,minor_pothole,112,107,135,116,23,9,207,0.06284153005464481,0.03,0.0018852459016393444
img-331.jpg,366,300,minor_pothole,6,212,51,242,45,30,1350,0.12295081967213115,0.1,0.012295081967213115
img-332.jpg,480,300,major_pothole,119,201,358,247,239,46,10994,0.4979166666666667,0.15333333333333332,0.07634722222222222
img-332.jpg,480,300,medium_pothole,146,159,235,172,89,13,1157,0.18541666666666667,0.043333333333333335,0.008034722222222223
img-332.jpg,480,300,medium_pothole,278,135,399,146,121,11,1331,0.2520833333333333,0.03666666666666667,0.009243055555555555
img-332.jpg,480,300,major_pothole,135,90,272,111,137,21,2877,0.28541666666666665,0.07,0.019979166666666666
img-332.jpg,480,300,medium_pothole,159,59,215,69,56,10,560,0.11666666666666667,0.03333333333333333,0.0038888888888888888
img-333.jpg,451,300,medium_pothole,1,179,26,195,25,16,400,0.05543237250554324,0.05333333333333334,0.0029563932002956393
img-333.jpg,451,300,medium_pothole,1,161,55,173,54,12,648,0.1197339246119734,0.04,0.004789356984478936
img-333.jpg,451,300,minor_pothole,74,167,112,179,38,12,456,0.08425720620842572,0.04,0.003370288248337029
img-333.jpg,451,300,major_pothole,102,194,225,235,123,41,5043,0.2727272727272727,0.13666666666666666,0.03727272727272727
img-334.jpg,536,300,major_pothole,104,39,260,99,156,60,9360,0.291044776119403,0.2,0.058208955223880594
img-334.jpg,536,300,medium_pothole,403,21,470,46,67,25,1675,0.125,0.08333333333333333,0.010416666666666666
img-334.jpg,536,300,minor_pothole,446,46,504,63,58,17,986,0.10820895522388059,0.056666666666666664,0.0061318407960199005
img-334.jpg,536,300,major_pothole,190,141,476,300,286,159,45474,0.5335820895522388,0.53,0.2827985074626866
img-335.jpg,400,300,medium_pothole,270,86,377,141,107,55,5885,0.2675,0.18333333333333332,0.049041666666666664
img-335.jpg,400,300,medium_pothole,220,33,286,63,66,30,1980,0.165,0.1,0.0165
img-335.jpg,400,300,minor_pothole,292,32,333,47,41,15,615,0.1025,0.05,0.005125
img-335.jpg,400,300,minor_pothole,1,83,133,140,132,57,7524,0.33,0.19,0.0627
img-335.jpg,400,300,minor_pothole,340,34,396,66,56,32,1792,0.14,0.10666666666666667,0.014933333333333333
img-336.jpg,300,403,major_pothole,144,98,212,129,68,31,2108,0.22666666666666666,0.07692307692307693,0.017435897435897435
img-336.jpg,300,403,medium_pothole,90,130,143,146,53,16,848,0.17666666666666667,0.03970223325062035,0.007014061207609595
img-336.jpg,300,403,major_pothole,64,166,300,333,236,167,39412,0.7866666666666666,0.4143920595533499,0.32598842018196855
img-337.jpg,482,300,major_pothole,153,92,346,178,193,86,16598,0.4004149377593361,0.2866666666666667,0.11478561549100968
0b360769-img-338.jpg,400,300,major_pothole,62,69,375,240,313,171,53523,0.7825,0.57,0.446025
96d6e1f7-img-339.jpg,553,300,major_pothole,195,136,340,213,145,77,11165,0.26220614828209765,0.25666666666666665,0.06729957805907173
96d6e1f7-img-339.jpg,553,300,medium_pothole,245,102,271,115,26,13,338,0.04701627486437613,0.043333333333333335,0.002037371910789632
96d6e1f7-img-339.jpg,553,300,minor_pothole,303,237,350,262,47,25,1175,0.08499095840867993,0.08333333333333333,0.007082579867389994
96d6e1f7-img-339.jpg,553,300,major_pothole,127,272,218,299,91,27,2457,0.16455696202531644,0.09,0.01481012658227848
96d6e1f7-img-339.jpg,553,300,medium_pothole,289,268,371,299,82,31,2542,0.14828209764918626,0.10333333333333333,0.015322483423749247
img-34.jpg,720,720,major_pothole,99,244,611,570,512,326,166912,0.7111111111111111,0.4527777777777778,0.3219753086419753
img-340.jpg,450,300,medium_pothole,7,74,217,137,210,63,13230,0.4666666666666667,0.21,0.098
img-340.jpg,450,300,medium_pothole,206,106,450,151,244,45,10980,0.5422222222222223,0.15,0.08133333333333333
img-341.jpg,453,300,major_pothole,35,204,240,300,205,96,19680,0.45253863134657835,0.32,0.14481236203090508
img-341.jpg,453,300,major_pothole,261,127,312,160,51,33,1683,0.11258278145695365,0.11,0.0123841059602649
img-341.jpg,453,300,major_pothole,383,135,453,173,70,38,2660,0.1545253863134658,0.12666666666666668,0.019573215599705665
img-342.jpg,450,300,medium_pothole,1,143,375,300,374,157,58718,0.8311111111111111,0.5233333333333333,0.43494814814814814
img-343.jpg,540,300,major_pothole,1,139,540,300,539,161,86779,0.9981481481481481,0.5366666666666666,0.5356728395061728
img-344.jpg,449,300,medium_pothole,244,65,333,83,89,18,1602,0.19821826280623608,0.06,0.011893095768374164
img-344.jpg,449,300,medium_pothole,300,1,374,12,74,11,814,0.16481069042316257,0.03666666666666667,0.006043058648849295
img-344.jpg,449,300,major_pothole,141,124,231,161,90,37,3330,0.20044543429844097,0.12333333333333334,0.024721603563474387
img-344.jpg,449,300,major_pothole,118,161,255,202,137,41,5617,0.3051224944320713,0.13666666666666666,0.04170007423904974
img-344.jpg,449,300,major_pothole,166,207,307,266,141,59,8319,0.31403118040089084,0.19666666666666666,0.06175946547884187
img-345.jpg,514,300,major_pothole,98,198,418,237,320,39,12480,0.622568093385214,0.13,0.08093385214007782
img-345.jpg,514,300,medium_pothole,1,278,98,300,97,22,2134,0.188715953307393,0.07333333333333333,0.01383916990920882
img-346.jpg,345,300,major_pothole,74,103,295,300,221,197,43537,0.6405797101449275,0.6566666666666666,0.4206473429951691
img-346.jpg,345,300,major_pothole,155,50,211,79,56,29,1624,0.16231884057971013,0.09666666666666666,0.015690821256038646
img-346.jpg,345,300,medium_pothole,245,53,279,73,34,20,680,0.09855072463768116,0.06666666666666667,0.006570048309178744
img-346.jpg,345,300,minor_pothole,261,78,280,92,19,14,266,0.05507246376811594,0.04666666666666667,0.002570048309178744
img-347.jpg,400,300,major_pothole,114,80,283,178,169,98,16562,0.4225,0.32666666666666666,0.13801666666666668
img-348.jpg,362,300,major_pothole,5,21,299,300,294,279,82026,0.8121546961325967,0.93,0.7553038674033149
7f54daf5-img-349.jpg,452,300,medium_pothole,68,124,224,216,156,92,14352,0.34513274336283184,0.30666666666666664,0.10584070796460177
7f54daf5-img-349.jpg,452,300,medium_pothole,336,117,377,134,41,17,697,0.09070796460176991,0.056666666666666664,0.005140117994100295
img-35.jpg,720,720,medium_pothole,273,275,423,354,150,79,11850,0.20833333333333334,0.10972222222222222,0.022858796296296297
img-350.jpg,452,300,medium_pothole,80,121,146,135,66,14,924,0.14601769911504425,0.04666666666666667,0.006814159292035399
img-350.jpg,452,300,medium_pothole,172,100,249,112,77,12,924,0.17035398230088494,0.04,0.006814159292035399
img-350.jpg,452,300,major_pothole,69,139,314,300,245,161,39445,0.5420353982300885,0.5366666666666666,0.29089233038348083
img-350.jpg,452,300,major_pothole,202,111,382,144,180,33,5940,0.39823008849557523,0.11,0.04380530973451328
img-350.jpg,452,300,medium_pothole,215,94,294,114,79,20,1580,0.1747787610619469,0.06666666666666667,0.011651917404129793
img-351.jpg,533,300,major_pothole,1,101,468,300,467,199,92933,0.8761726078799249,0.6633333333333333,0.5811944965603503
img-352.jpg,400,300,major_pothole,81,133,355,299,274,166,45484,0.685,0.5533333333333333,0.37903333333333333
img-352.jpg,400,300,minor_pothole,236,102,280,131,44,29,1276,0.11,0.09666666666666666,0.010633333333333333
img-353.jpg,400,300,medium_pothole,199,163,235,185,36,22,792,0.09,0.07333333333333333,0.0066
img-353.jpg,400,300,major_pothole,174,140,229,162,55,22,1210,0.1375,0.07333333333333333,0.010083333333333333
img-353.jpg,400,300,major_pothole,168,118,222,140,54,22,1188,0.135,0.07333333333333333,0.0099
img-354.jpg,400,300,major_pothole,108,198,170,219,62,21,1302,0.155,0.07,0.01085
img-354.jpg,400,300,major_pothole,190,164,281,193,91,29,2639,0.2275,0.09666666666666666,0.021991666666666666
img-354.jpg,400,300,major_pothole,260,249,333,279,73,30,2190,0.1825,0.1,0.01825
img-354.jpg,400,300,major_pothole,82,284,165,300,83,16,1328,0.2075,0.05333333333333334,0.011066666666666667
img-354.jpg,400,300,minor_pothole,320,203,359,214,39,11,429,0.0975,0.03666666666666667,0.003575
img-355.jpg,300,400,medium_pothole,135,186,182,221,47,35,1645,0.15666666666666668,0.0875,0.013708333333333333
img-356.jpg,533,300,major_pothole,85,216,226,287,141,71,10011,0.26454033771106944,0.23666666666666666,0.06260787992495309
img-357.jpg,453,300,medium_pothole,100,126,350,213,250,87,21750,0.5518763796909493,0.29,0.1600441501103753
img-358.jpg,400,300,medium_pothole,4,137,90,187,86,50,4300,0.215,0.16666666666666666,0.035833333333333335
img-358.jpg,400,300,major_pothole,97,124,343,220,246,96,23616,0.615,0.32,0.1968
img-359.jpg,450,300,major_pothole,17,88,146,121,129,33,4257,0.2866666666666667,0.11,0.03153333333333333
img-359.jpg,450,300,medium_pothole,41,73,72,85,31,12,372,0.06888888888888889,0.04,0.0027555555555555554
img-359.jpg,450,300,major_pothole,27,125,413,245,386,120,46320,0.8577777777777778,0.4,0.3431111111111111
img-36.jpg,720,720,medium_pothole,258,335,417,506,159,171,27189,0.22083333333333333,0.2375,0.052447916666666664
img-360.jpg,300,442,medium_pothole,121,273,219,347,98,74,7252,0.32666666666666666,0.167420814479638,0.05469079939668175
img-360.jpg,300,442,medium_pothole,178,400,260,435,82,35,2870,0.2733333333333333,0.07918552036199095,0.021644042232277526
img-360.jpg,300,442,medium_pothole,189,261,262,295,73,34,2482,0.24333333333333335,0.07692307692307693,0.01871794871794872
img-360.jpg,300,442,major_pothole,209,234,300,251,91,17,1547,0.30333333333333334,0.038461538461538464,0.011666666666666667
img-360.jpg,300,442,medium_pothole,136,202,224,220,88,18,1584,0.29333333333333333,0.04072398190045249,0.011945701357466063
img-360.jpg,300,442,medium_pothole,134,191,216,198,82,7,574,0.2733333333333333,0.01583710407239819,0.004328808446455505
img-360.jpg,300,442,medium_pothole,131,171,172,180,41,9,369,0.13666666666666666,0.020361990950226245,0.0027828054298642533
img-361.jpg,533,300,medium_pothole,246,58,493,238,247,180,44460,0.4634146341463415,0.6,0.2780487804878049
